player_id,player_name,best_position,position_role,cluster_id,cluster_key,style_label,style_strengths,style_weaknesses,distance_to_centroid,chosen_k
420213,Quinten Timber,CAM,attacking_midfielder,2,attacking_midfielder_2,milieu offensif - conscience défensive / interceptions / agressivité,"conscience défensive / interceptions (+0.62), agressivité (+0.57), force (+0.45)","contrôle / dribble (-0.68), centre / effet (-0.65), placement offensif / finition (-0.64), calme / réactivité (-0.49)",2.816,3
238084,Ramon Pascal Lundqvist,CAM,attacking_midfielder,2,attacking_midfielder_2,milieu offensif - conscience défensive / interceptions / agressivité,"conscience défensive / interceptions (+0.62), agressivité (+0.57), force (+0.45)","contrôle / dribble (-0.68), centre / effet (-0.65), placement offensif / finition (-0.64), calme / réactivité (-0.49)",3.284,3
716756,Raul Paula,CAM,attacking_midfielder,2,attacking_midfielder_2,milieu offensif - conscience défensive / interceptions / agressivité,"conscience défensive / interceptions (+0.62), agressivité (+0.57), force (+0.45)","contrôle / dribble (-0.68), centre / effet (-0.65), placement offensif / finition (-0.64), calme / réactivité (-0.49)",2.983,3
945500,Rayane Belaid,CAM,attacking_midfielder,2,attacking_midfielder_2,milieu offensif - conscience défensive / interceptions / agressivité,"conscience défensive / interceptions (+0.62), agressivité (+0.57), force (+0.45)","contrôle / dribble (-0.68), centre / effet (-0.65), placement offensif / finition (-0.64), calme / réactivité (-0.49)",2.461,3
496656,Reo Hatate,CAM,attacking_midfielder,2,attacking_midfielder_2,milieu offensif - conscience défensive / interceptions / agressivité,"conscience défensive / interceptions (+0.62), agressivité (+0.57), force (+0.45)","contrôle / dribble (-0.68), centre / effet (-0.65), placement offensif / finition (-0.64), calme / réactivité (-0.49)",3.175,3
575367,Richard Ledezma,CAM,attacking_midfielder,2,attacking_midfielder_2,milieu offensif - conscience défensive / interceptions / agressivité,"conscience défensive / interceptions (+0.62), agressivité (+0.57), force (+0.45)","contrôle / dribble (-0.68), centre / effet (-0.65), placement offensif / finition (-0.64), calme / réactivité (-0.49)",3.098,3
620318,Rocco Ascone,CAM,attacking_midfielder,2,attacking_midfielder_2,milieu offensif - conscience défensive / interceptions / agressivité,"conscience défensive / interceptions (+0.62), agressivité (+0.57), force (+0.45)","contrôle / dribble (-0.68), centre / effet (-0.65), placement offensif / finition (-0.64), calme / réactivité (-0.49)",3.433,3
961297,Rodrigo Mendoza,CAM,attacking_midfielder,2,attacking_midfielder_2,milieu offensif - conscience défensive / interceptions / agressivité,"conscience défensive / interceptions (+0.62), agressivité (+0.57), force (+0.45)","contrôle / dribble (-0.68), centre / effet (-0.65), placement offensif / finition (-0.64), calme / réactivité (-0.49)",3.16,3
606752,Rodrigo Zalazar,CAM,attacking_midfielder,2,attacking_midfielder_2,milieu offensif - conscience défensive / interceptions / agressivité,"conscience défensive / interceptions (+0.62), agressivité (+0.57), force (+0.45)","contrôle / dribble (-0.68), centre / effet (-0.65), placement offensif / finition (-0.64), calme / réactivité (-0.49)",2.664,3
967319,Romain Esse,CAM,attacking_midfielder,2,attacking_midfielder_2,milieu offensif - conscience défensive / interceptions / agressivité,"conscience défensive / interceptions (+0.62), agressivité (+0.57), force (+0.45)","contrôle / dribble (-0.68), centre / effet (-0.65), placement offensif / finition (-0.64), calme / réactivité (-0.49)",3.234,3
318523,Romain Perraud,CAM,attacking_midfielder,2,attacking_midfielder_2,milieu offensif - conscience défensive / interceptions / agressivité,"conscience défensive / interceptions (+0.62), agressivité (+0.57), force (+0.45)","contrôle / dribble (-0.68), centre / effet (-0.65), placement offensif / finition (-0.64), calme / réactivité (-0.49)",3.462,3
97567,Roman Bezus,CAM,attacking_midfielder,2,attacking_midfielder_2,milieu offensif - conscience défensive / interceptions / agressivité,"conscience défensive / interceptions (+0.62), agressivité (+0.57), force (+0.45)","contrôle / dribble (-0.68), centre / effet (-0.65), placement offensif / finition (-0.64), calme / réactivité (-0.49)",3.459,3
1241211,Rudy Matondo,CAM,attacking_midfielder,2,attacking_midfielder_2,milieu offensif - conscience défensive / interceptions / agressivité,"conscience défensive / interceptions (+0.62), agressivité (+0.57), force (+0.45)","contrôle / dribble (-0.68), centre / effet (-0.65), placement offensif / finition (-0.64), calme / réactivité (-0.49)",3.913,3
567470,Samuel Giovane,CAM,attacking_midfielder,2,attacking_midfielder_2,milieu offensif - conscience défensive / interceptions / agressivité,"conscience défensive / interceptions (+0.62), agressivité (+0.57), force (+0.45)","contrôle / dribble (-0.68), centre / effet (-0.65), placement offensif / finition (-0.64), calme / réactivité (-0.49)",3.13,3
826064,Samuele Di Benedetto,CAM,attacking_midfielder,2,attacking_midfielder_2,milieu offensif - conscience défensive / interceptions / agressivité,"conscience défensive / interceptions (+0.62), agressivité (+0.57), force (+0.45)","contrôle / dribble (-0.68), centre / effet (-0.65), placement offensif / finition (-0.64), calme / réactivité (-0.49)",4.407,3
1305935,Santino Andino,CAM,attacking_midfielder,2,attacking_midfielder_2,milieu offensif - conscience défensive / interceptions / agressivité,"conscience défensive / interceptions (+0.62), agressivité (+0.57), force (+0.45)","contrôle / dribble (-0.68), centre / effet (-0.65), placement offensif / finition (-0.64), calme / réactivité (-0.49)",4.565,3
536533,Scott Robertson,CAM,attacking_midfielder,2,attacking_midfielder_2,milieu offensif - conscience défensive / interceptions / agressivité,"conscience défensive / interceptions (+0.62), agressivité (+0.57), force (+0.45)","contrôle / dribble (-0.68), centre / effet (-0.65), placement offensif / finition (-0.64), calme / réactivité (-0.49)",4.254,3
320748,Sebastian Szymanski,CAM,attacking_midfielder,2,attacking_midfielder_2,milieu offensif - conscience défensive / interceptions / agressivité,"conscience défensive / interceptions (+0.62), agressivité (+0.57), force (+0.45)","contrôle / dribble (-0.68), centre / effet (-0.65), placement offensif / finition (-0.64), calme / réactivité (-0.49)",3.756,3
1312698,Selton Sánchez,CAM,attacking_midfielder,2,attacking_midfielder_2,milieu offensif - conscience défensive / interceptions / agressivité,"conscience défensive / interceptions (+0.62), agressivité (+0.57), force (+0.45)","contrôle / dribble (-0.68), centre / effet (-0.65), placement offensif / finition (-0.64), calme / réactivité (-0.49)",4.251,3
606570,Sergio Guerrero,CAM,attacking_midfielder,2,attacking_midfielder_2,milieu offensif - conscience défensive / interceptions / agressivité,"conscience défensive / interceptions (+0.62), agressivité (+0.57), force (+0.45)","contrôle / dribble (-0.68), centre / effet (-0.65), placement offensif / finition (-0.64), calme / réactivité (-0.49)",2.368,3
595247,Shiloh 't Zand,CAM,attacking_midfielder,2,attacking_midfielder_2,milieu offensif - conscience défensive / interceptions / agressivité,"conscience défensive / interceptions (+0.62), agressivité (+0.57), force (+0.45)","contrôle / dribble (-0.68), centre / effet (-0.65), placement offensif / finition (-0.64), calme / réactivité (-0.49)",3.211,3
640026,Shola Shoretire,CAM,attacking_midfielder,2,attacking_midfielder_2,milieu offensif - conscience défensive / interceptions / agressivité,"conscience défensive / interceptions (+0.62), agressivité (+0.57), force (+0.45)","contrôle / dribble (-0.68), centre / effet (-0.65), placement offensif / finition (-0.64), calme / réactivité (-0.49)",3.275,3
717345,Sidney Raebiger,CAM,attacking_midfielder,2,attacking_midfielder_2,milieu offensif - conscience défensive / interceptions / agressivité,"conscience défensive / interceptions (+0.62), agressivité (+0.57), force (+0.45)","contrôle / dribble (-0.68), centre / effet (-0.65), placement offensif / finition (-0.64), calme / réactivité (-0.49)",3.726,3
148754,Somália,CAM,attacking_midfielder,2,attacking_midfielder_2,milieu offensif - conscience défensive / interceptions / agressivité,"conscience défensive / interceptions (+0.62), agressivité (+0.57), force (+0.45)","contrôle / dribble (-0.68), centre / effet (-0.65), placement offensif / finition (-0.64), calme / réactivité (-0.49)",3.123,3
581112,Sondre Auklend,CAM,attacking_midfielder,2,attacking_midfielder_2,milieu offensif - conscience défensive / interceptions / agressivité,"conscience défensive / interceptions (+0.62), agressivité (+0.57), force (+0.45)","contrôle / dribble (-0.68), centre / effet (-0.65), placement offensif / finition (-0.64), calme / réactivité (-0.49)",3.615,3
1029788,Sondre Granaas,CAM,attacking_midfielder,2,attacking_midfielder_2,milieu offensif - conscience défensive / interceptions / agressivité,"conscience défensive / interceptions (+0.62), agressivité (+0.57), force (+0.45)","contrôle / dribble (-0.68), centre / effet (-0.65), placement offensif / finition (-0.64), calme / réactivité (-0.49)",2.916,3
578804,Sven Mijnans,CAM,attacking_midfielder,2,attacking_midfielder_2,milieu offensif - conscience défensive / interceptions / agressivité,"conscience défensive / interceptions (+0.62), agressivité (+0.57), force (+0.45)","contrôle / dribble (-0.68), centre / effet (-0.65), placement offensif / finition (-0.64), calme / réactivité (-0.49)",4.151,3
911736,Sverre Nypan,CAM,attacking_midfielder,2,attacking_midfielder_2,milieu offensif - conscience défensive / interceptions / agressivité,"conscience défensive / interceptions (+0.62), agressivité (+0.57), force (+0.45)","contrôle / dribble (-0.68), centre / effet (-0.65), placement offensif / finition (-0.64), calme / réactivité (-0.49)",3.302,3
407094,Szymon Czyz,CAM,attacking_midfielder,2,attacking_midfielder_2,milieu offensif - conscience défensive / interceptions / agressivité,"conscience défensive / interceptions (+0.62), agressivité (+0.57), force (+0.45)","contrôle / dribble (-0.68), centre / effet (-0.65), placement offensif / finition (-0.64), calme / réactivité (-0.49)",1.989,3
469695,Tamar Svetlin,CAM,attacking_midfielder,2,attacking_midfielder_2,milieu offensif - conscience défensive / interceptions / agressivité,"conscience défensive / interceptions (+0.62), agressivité (+0.57), force (+0.45)","contrôle / dribble (-0.68), centre / effet (-0.65), placement offensif / finition (-0.64), calme / réactivité (-0.49)",2.13,3
484551,Taylor Richards,CAM,attacking_midfielder,2,attacking_midfielder_2,milieu offensif - conscience défensive / interceptions / agressivité,"conscience défensive / interceptions (+0.62), agressivité (+0.57), force (+0.45)","contrôle / dribble (-0.68), centre / effet (-0.65), placement offensif / finition (-0.64), calme / réactivité (-0.49)",2.161,3
647384,Thelo Aasgaard,CAM,attacking_midfielder,2,attacking_midfielder_2,milieu offensif - conscience défensive / interceptions / agressivité,"conscience défensive / interceptions (+0.62), agressivité (+0.57), force (+0.45)","contrôle / dribble (-0.68), centre / effet (-0.65), placement offensif / finition (-0.64), calme / réactivité (-0.49)",3.184,3
987370,Thijs Kraaijeveld,CAM,attacking_midfielder,2,attacking_midfielder_2,milieu offensif - conscience défensive / interceptions / agressivité,"conscience défensive / interceptions (+0.62), agressivité (+0.57), force (+0.45)","contrôle / dribble (-0.68), centre / effet (-0.65), placement offensif / finition (-0.64), calme / réactivité (-0.49)",4.07,3
418071,Théo Leoni,CAM,attacking_midfielder,2,attacking_midfielder_2,milieu offensif - conscience défensive / interceptions / agressivité,"conscience défensive / interceptions (+0.62), agressivité (+0.57), force (+0.45)","contrôle / dribble (-0.68), centre / effet (-0.65), placement offensif / finition (-0.64), calme / réactivité (-0.49)",2.691,3
337917,Théo Zidane,CAM,attacking_midfielder,2,attacking_midfielder_2,milieu offensif - conscience défensive / interceptions / agressivité,"conscience défensive / interceptions (+0.62), agressivité (+0.57), force (+0.45)","contrôle / dribble (-0.68), centre / effet (-0.65), placement offensif / finition (-0.64), calme / réactivité (-0.49)",4.352,3
952979,Timothy Ouma,CAM,attacking_midfielder,2,attacking_midfielder_2,milieu offensif - conscience défensive / interceptions / agressivité,"conscience défensive / interceptions (+0.62), agressivité (+0.57), force (+0.45)","contrôle / dribble (-0.68), centre / effet (-0.65), placement offensif / finition (-0.64), calme / réactivité (-0.49)",4.54,3
1087982,Tobias van den Elshout,CAM,attacking_midfielder,2,attacking_midfielder_2,milieu offensif - conscience défensive / interceptions / agressivité,"conscience défensive / interceptions (+0.62), agressivité (+0.57), force (+0.45)","contrôle / dribble (-0.68), centre / effet (-0.65), placement offensif / finition (-0.64), calme / réactivité (-0.49)",3.061,3
553328,Tochi Chukwuani,CAM,attacking_midfielder,2,attacking_midfielder_2,milieu offensif - conscience défensive / interceptions / agressivité,"conscience défensive / interceptions (+0.62), agressivité (+0.57), force (+0.45)","contrôle / dribble (-0.68), centre / effet (-0.65), placement offensif / finition (-0.64), calme / réactivité (-0.49)",3.733,3
229970,Tom Lawrence,CAM,attacking_midfielder,2,attacking_midfielder_2,milieu offensif - conscience défensive / interceptions / agressivité,"conscience défensive / interceptions (+0.62), agressivité (+0.57), force (+0.45)","contrôle / dribble (-0.68), centre / effet (-0.65), placement offensif / finition (-0.64), calme / réactivité (-0.49)",3.617,3
334803,Tomas Ladra,CAM,attacking_midfielder,2,attacking_midfielder_2,milieu offensif - conscience défensive / interceptions / agressivité,"conscience défensive / interceptions (+0.62), agressivité (+0.57), force (+0.45)","contrôle / dribble (-0.68), centre / effet (-0.65), placement offensif / finition (-0.64), calme / réactivité (-0.49)",2.204,3
340415,Tomi Horvat,CAM,attacking_midfielder,2,attacking_midfielder_2,milieu offensif - conscience défensive / interceptions / agressivité,"conscience défensive / interceptions (+0.62), agressivité (+0.57), force (+0.45)","contrôle / dribble (-0.68), centre / effet (-0.65), placement offensif / finition (-0.64), calme / réactivité (-0.49)",2.521,3
818237,Tommi O'Reilly,CAM,attacking_midfielder,2,attacking_midfielder_2,milieu offensif - conscience défensive / interceptions / agressivité,"conscience défensive / interceptions (+0.62), agressivité (+0.57), force (+0.45)","contrôle / dribble (-0.68), centre / effet (-0.65), placement offensif / finition (-0.64), calme / réactivité (-0.49)",3.724,3
433183,Tommy Doyle,CAM,attacking_midfielder,2,attacking_midfielder_2,milieu offensif - conscience défensive / interceptions / agressivité,"conscience défensive / interceptions (+0.62), agressivité (+0.57), force (+0.45)","contrôle / dribble (-0.68), centre / effet (-0.65), placement offensif / finition (-0.64), calme / réactivité (-0.49)",3.674,3
1053908,Travis Hernes,CAM,attacking_midfielder,2,attacking_midfielder_2,milieu offensif - conscience défensive / interceptions / agressivité,"conscience défensive / interceptions (+0.62), agressivité (+0.57), force (+0.45)","contrôle / dribble (-0.68), centre / effet (-0.65), placement offensif / finition (-0.64), calme / réactivité (-0.49)",3.483,3
1045123,Trey Nyoni,CAM,attacking_midfielder,2,attacking_midfielder_2,milieu offensif - conscience défensive / interceptions / agressivité,"conscience défensive / interceptions (+0.62), agressivité (+0.57), force (+0.45)","contrôle / dribble (-0.68), centre / effet (-0.65), placement offensif / finition (-0.64), calme / réactivité (-0.49)",2.551,3
834752,Unai Gómez,CAM,attacking_midfielder,2,attacking_midfielder_2,milieu offensif - conscience défensive / interceptions / agressivité,"conscience défensive / interceptions (+0.62), agressivité (+0.57), force (+0.45)","contrôle / dribble (-0.68), centre / effet (-0.65), placement offensif / finition (-0.64), calme / réactivité (-0.49)",3.298,3
970633,Unai Hernández,CAM,attacking_midfielder,2,attacking_midfielder_2,milieu offensif - conscience défensive / interceptions / agressivité,"conscience défensive / interceptions (+0.62), agressivité (+0.57), force (+0.45)","contrôle / dribble (-0.68), centre / effet (-0.65), placement offensif / finition (-0.64), calme / réactivité (-0.49)",3.426,3
461461,Uran Bislimi,CAM,attacking_midfielder,2,attacking_midfielder_2,milieu offensif - conscience défensive / interceptions / agressivité,"conscience défensive / interceptions (+0.62), agressivité (+0.57), force (+0.45)","contrôle / dribble (-0.68), centre / effet (-0.65), placement offensif / finition (-0.64), calme / réactivité (-0.49)",2.441,3
944570,Vasilije Adžić,CAM,attacking_midfielder,2,attacking_midfielder_2,milieu offensif - conscience défensive / interceptions / agressivité,"conscience défensive / interceptions (+0.62), agressivité (+0.57), force (+0.45)","contrôle / dribble (-0.68), centre / effet (-0.65), placement offensif / finition (-0.64), calme / réactivité (-0.49)",3.796,3
906748,Vicente Taborda,CAM,attacking_midfielder,2,attacking_midfielder_2,milieu offensif - conscience défensive / interceptions / agressivité,"conscience défensive / interceptions (+0.62), agressivité (+0.57), force (+0.45)","contrôle / dribble (-0.68), centre / effet (-0.65), placement offensif / finition (-0.64), calme / réactivité (-0.49)",2.977,3
590835,Victor Lind,CAM,attacking_midfielder,2,attacking_midfielder_2,milieu offensif - conscience défensive / interceptions / agressivité,"conscience défensive / interceptions (+0.62), agressivité (+0.57), force (+0.45)","contrôle / dribble (-0.68), centre / effet (-0.65), placement offensif / finition (-0.64), calme / réactivité (-0.49)",4.327,3
1057222,Viktor Tsukanov,CAM,attacking_midfielder,2,attacking_midfielder_2,milieu offensif - conscience défensive / interceptions / agressivité,"conscience défensive / interceptions (+0.62), agressivité (+0.57), force (+0.45)","contrôle / dribble (-0.68), centre / effet (-0.65), placement offensif / finition (-0.64), calme / réactivité (-0.49)",3.891,3
319213,Vlad Dragomir,CAM,attacking_midfielder,2,attacking_midfielder_2,milieu offensif - conscience défensive / interceptions / agressivité,"conscience défensive / interceptions (+0.62), agressivité (+0.57), force (+0.45)","contrôle / dribble (-0.68), centre / effet (-0.65), placement offensif / finition (-0.64), calme / réactivité (-0.49)",2.463,3
256120,Wilfrid Kaptoum,CAM,attacking_midfielder,2,attacking_midfielder_2,milieu offensif - conscience défensive / interceptions / agressivité,"conscience défensive / interceptions (+0.62), agressivité (+0.57), force (+0.45)","contrôle / dribble (-0.68), centre / effet (-0.65), placement offensif / finition (-0.64), calme / réactivité (-0.49)",3.835,3
867711,Will Alves,CAM,attacking_midfielder,2,attacking_midfielder_2,milieu offensif - conscience défensive / interceptions / agressivité,"conscience défensive / interceptions (+0.62), agressivité (+0.57), force (+0.45)","contrôle / dribble (-0.68), centre / effet (-0.65), placement offensif / finition (-0.64), calme / réactivité (-0.49)",2.096,3
618424,Wojciech Urbański,CAM,attacking_midfielder,2,attacking_midfielder_2,milieu offensif - conscience défensive / interceptions / agressivité,"conscience défensive / interceptions (+0.62), agressivité (+0.57), force (+0.45)","contrôle / dribble (-0.68), centre / effet (-0.65), placement offensif / finition (-0.64), calme / réactivité (-0.49)",3.694,3
801754,Yanis Cimignani,CAM,attacking_midfielder,2,attacking_midfielder_2,milieu offensif - conscience défensive / interceptions / agressivité,"conscience défensive / interceptions (+0.62), agressivité (+0.57), force (+0.45)","contrôle / dribble (-0.68), centre / effet (-0.65), placement offensif / finition (-0.64), calme / réactivité (-0.49)",2.181,3
393238,Zakaria Aboukhlal,CAM,attacking_midfielder,2,attacking_midfielder_2,milieu offensif - conscience défensive / interceptions / agressivité,"conscience défensive / interceptions (+0.62), agressivité (+0.57), force (+0.45)","contrôle / dribble (-0.68), centre / effet (-0.65), placement offensif / finition (-0.64), calme / réactivité (-0.49)",4.286,3
548729,Zeki Amdouni,CAM,attacking_midfielder,2,attacking_midfielder_2,milieu offensif - conscience défensive / interceptions / agressivité,"conscience défensive / interceptions (+0.62), agressivité (+0.57), force (+0.45)","contrôle / dribble (-0.68), centre / effet (-0.65), placement offensif / finition (-0.64), calme / réactivité (-0.49)",3.416,3
788445,Zidan Sertdemir,CAM,attacking_midfielder,2,attacking_midfielder_2,milieu offensif - conscience défensive / interceptions / agressivité,"conscience défensive / interceptions (+0.62), agressivité (+0.57), force (+0.45)","contrôle / dribble (-0.68), centre / effet (-0.65), placement offensif / finition (-0.64), calme / réactivité (-0.49)",2.646,3
548111,Álex Baena,CAM,attacking_midfielder,2,attacking_midfielder_2,milieu offensif - conscience défensive / interceptions / agressivité,"conscience défensive / interceptions (+0.62), agressivité (+0.57), force (+0.45)","contrôle / dribble (-0.68), centre / effet (-0.65), placement offensif / finition (-0.64), calme / réactivité (-0.49)",3.254,3
261503,Álvaro Fidalgo,CAM,attacking_midfielder,2,attacking_midfielder_2,milieu offensif - conscience défensive / interceptions / agressivité,"conscience défensive / interceptions (+0.62), agressivité (+0.57), force (+0.45)","contrôle / dribble (-0.68), centre / effet (-0.65), placement offensif / finition (-0.64), calme / réactivité (-0.49)",3.181,3
1305792,Álvaro García Pascual,CAM,attacking_midfielder,2,attacking_midfielder_2,milieu offensif - conscience défensive / interceptions / agressivité,"conscience défensive / interceptions (+0.62), agressivité (+0.57), force (+0.45)","contrôle / dribble (-0.68), centre / effet (-0.65), placement offensif / finition (-0.64), calme / réactivité (-0.49)",6.935,3
466806,Álvaro Sanz,CAM,attacking_midfielder,2,attacking_midfielder_2,milieu offensif - conscience défensive / interceptions / agressivité,"conscience défensive / interceptions (+0.62), agressivité (+0.57), force (+0.45)","contrôle / dribble (-0.68), centre / effet (-0.65), placement offensif / finition (-0.64), calme / réactivité (-0.49)",4.41,3
229005,Abdou Diallo,CB,central_defender,0,central_defender_0,défenseur central - gestuelle / placement offensif / finition,"gestuelle (+2.66), placement offensif / finition (+1.27), centre / effet (+1.15), contrôle / dribble (+0.81)","tête / détente (-1.07), force (-1.00), conscience défensive / interceptions (-0.87), endurance (-0.78)",4.208,4
451801,Abdul Mumin,CB,central_defender,0,central_defender_0,défenseur central - gestuelle / placement offensif / finition,"gestuelle (+2.66), placement offensif / finition (+1.27), centre / effet (+1.15), contrôle / dribble (+0.81)","tête / détente (-1.07), force (-1.00), conscience défensive / interceptions (-0.87), endurance (-0.78)",3.765,4
108878,Adam Matthews,CB,central_defender,0,central_defender_0,défenseur central - gestuelle / placement offensif / finition,"gestuelle (+2.66), placement offensif / finition (+1.27), centre / effet (+1.15), contrôle / dribble (+0.81)","tête / détente (-1.07), force (-1.00), conscience défensive / interceptions (-0.87), endurance (-0.78)",5.172,4
216181,Almamy Touré,CB,central_defender,0,central_defender_0,défenseur central - gestuelle / placement offensif / finition,"gestuelle (+2.66), placement offensif / finition (+1.27), centre / effet (+1.15), contrôle / dribble (+0.81)","tête / détente (-1.07), force (-1.00), conscience défensive / interceptions (-0.87), endurance (-0.78)",2.729,4
138736,Alpaslan Öztürk,CB,central_defender,0,central_defender_0,défenseur central - gestuelle / placement offensif / finition,"gestuelle (+2.66), placement offensif / finition (+1.27), centre / effet (+1.15), contrôle / dribble (+0.81)","tête / détente (-1.07), force (-1.00), conscience défensive / interceptions (-0.87), endurance (-0.78)",4.606,4
485706,Amadou Onana,CB,central_defender,0,central_defender_0,défenseur central - gestuelle / placement offensif / finition,"gestuelle (+2.66), placement offensif / finition (+1.27), centre / effet (+1.15), contrôle / dribble (+0.81)","tête / détente (-1.07), force (-1.00), conscience défensive / interceptions (-0.87), endurance (-0.78)",4.219,4
464446,Andri Fannar Baldursson,CB,central_defender,0,central_defender_0,défenseur central - gestuelle / placement offensif / finition,"gestuelle (+2.66), placement offensif / finition (+1.27), centre / effet (+1.15), contrôle / dribble (+0.81)","tête / détente (-1.07), force (-1.00), conscience défensive / interceptions (-0.87), endurance (-0.78)",2.199,4
37666,Arturo Vidal,CB,central_defender,0,central_defender_0,défenseur central - gestuelle / placement offensif / finition,"gestuelle (+2.66), placement offensif / finition (+1.27), centre / effet (+1.15), contrôle / dribble (+0.81)","tête / détente (-1.07), force (-1.00), conscience défensive / interceptions (-0.87), endurance (-0.78)",4.948,4
342046,Axel Tuanzebe,CB,central_defender,0,central_defender_0,défenseur central - gestuelle / placement offensif / finition,"gestuelle (+2.66), placement offensif / finition (+1.27), centre / effet (+1.15), contrôle / dribble (+0.81)","tête / détente (-1.07), force (-1.00), conscience défensive / interceptions (-0.87), endurance (-0.78)",3.24,4
35047,Axel Witsel,CB,central_defender,0,central_defender_0,défenseur central - gestuelle / placement offensif / finition,"gestuelle (+2.66), placement offensif / finition (+1.27), centre / effet (+1.15), contrôle / dribble (+0.81)","tête / détente (-1.07), force (-1.00), conscience défensive / interceptions (-0.87), endurance (-0.78)",6.2,4
192765,Ben Davies,CB,central_defender,0,central_defender_0,défenseur central - gestuelle / placement offensif / finition,"gestuelle (+2.66), placement offensif / finition (+1.27), centre / effet (+1.15), contrôle / dribble (+0.81)","tête / détente (-1.07), force (-1.00), conscience défensive / interceptions (-0.87), endurance (-0.78)",3.317,4
157495,Benjamin Mendy,CB,central_defender,0,central_defender_0,défenseur central - gestuelle / placement offensif / finition,"gestuelle (+2.66), placement offensif / finition (+1.27), centre / effet (+1.15), contrôle / dribble (+0.81)","tête / détente (-1.07), force (-1.00), conscience défensive / interceptions (-0.87), endurance (-0.78)",3.923,4
353366,Benjamin Pavard,CB,central_defender,0,central_defender_0,défenseur central - gestuelle / placement offensif / finition,"gestuelle (+2.66), placement offensif / finition (+1.27), centre / effet (+1.15), contrôle / dribble (+0.81)","tête / détente (-1.07), force (-1.00), conscience défensive / interceptions (-0.87), endurance (-0.78)",2.927,4
364258,Bernardo,CB,central_defender,0,central_defender_0,défenseur central - gestuelle / placement offensif / finition,"gestuelle (+2.66), placement offensif / finition (+1.27), centre / effet (+1.15), contrôle / dribble (+0.81)","tête / détente (-1.07), force (-1.00), conscience défensive / interceptions (-0.87), endurance (-0.78)",3.036,4
331575,Birk Risa,CB,central_defender,0,central_defender_0,défenseur central - gestuelle / placement offensif / finition,"gestuelle (+2.66), placement offensif / finition (+1.27), centre / effet (+1.15), contrôle / dribble (+0.81)","tête / détente (-1.07), force (-1.00), conscience défensive / interceptions (-0.87), endurance (-0.78)",3.712,4
594227,Bjorn Meijer,CB,central_defender,0,central_defender_0,défenseur central - gestuelle / placement offensif / finition,"gestuelle (+2.66), placement offensif / finition (+1.27), centre / effet (+1.15), contrôle / dribble (+0.81)","tête / détente (-1.07), force (-1.00), conscience défensive / interceptions (-0.87), endurance (-0.78)",4.255,4
66934,Cheikhou Kouyaté,CB,central_defender,0,central_defender_0,défenseur central - gestuelle / placement offensif / finition,"gestuelle (+2.66), placement offensif / finition (+1.27), centre / effet (+1.15), contrôle / dribble (+0.81)","tête / détente (-1.07), force (-1.00), conscience défensive / interceptions (-0.87), endurance (-0.78)",2.983,4
187718,Clinton Mata,CB,central_defender,0,central_defender_0,défenseur central - gestuelle / placement offensif / finition,"gestuelle (+2.66), placement offensif / finition (+1.27), centre / effet (+1.15), contrôle / dribble (+0.81)","tête / détente (-1.07), force (-1.00), conscience défensive / interceptions (-0.87), endurance (-0.78)",3.559,4
128901,Conor Coady,CB,central_defender,0,central_defender_0,défenseur central - gestuelle / placement offensif / finition,"gestuelle (+2.66), placement offensif / finition (+1.27), centre / effet (+1.15), contrôle / dribble (+0.81)","tête / détente (-1.07), force (-1.00), conscience défensive / interceptions (-0.87), endurance (-0.78)",4.802,4
163086,Cristiano Piccini,CB,central_defender,0,central_defender_0,défenseur central - gestuelle / placement offensif / finition,"gestuelle (+2.66), placement offensif / finition (+1.27), centre / effet (+1.15), contrôle / dribble (+0.81)","tête / détente (-1.07), force (-1.00), conscience défensive / interceptions (-0.87), endurance (-0.78)",2.637,4
214056,Daniel Amartey,CB,central_defender,0,central_defender_0,défenseur central - gestuelle / placement offensif / finition,"gestuelle (+2.66), placement offensif / finition (+1.27), centre / effet (+1.15), contrôle / dribble (+0.81)","tête / détente (-1.07), force (-1.00), conscience défensive / interceptions (-0.87), endurance (-0.78)",1.784,4
145707,Danilo,CB,central_defender,0,central_defender_0,défenseur central - gestuelle / placement offensif / finition,"gestuelle (+2.66), placement offensif / finition (+1.27), centre / effet (+1.15), contrôle / dribble (+0.81)","tête / détente (-1.07), force (-1.00), conscience défensive / interceptions (-0.87), endurance (-0.78)",3.749,4
55769,Danilo D'Ambrosio,CB,central_defender,0,central_defender_0,défenseur central - gestuelle / placement offensif / finition,"gestuelle (+2.66), placement offensif / finition (+1.27), centre / effet (+1.15), contrôle / dribble (+0.81)","tête / détente (-1.07), force (-1.00), conscience défensive / interceptions (-0.87), endurance (-0.78)",2.817,4
141050,Danilo Pereira,CB,central_defender,0,central_defender_0,défenseur central - gestuelle / placement offensif / finition,"gestuelle (+2.66), placement offensif / finition (+1.27), centre / effet (+1.15), contrôle / dribble (+0.81)","tête / détente (-1.07), force (-1.00), conscience défensive / interceptions (-0.87), endurance (-0.78)",4.009,4
85906,Danny da Costa,CB,central_defender,0,central_defender_0,défenseur central - gestuelle / placement offensif / finition,"gestuelle (+2.66), placement offensif / finition (+1.27), centre / effet (+1.15), contrôle / dribble (+0.81)","tête / détente (-1.07), force (-1.00), conscience défensive / interceptions (-0.87), endurance (-0.78)",3.153,4
